4,1,1
5,2,1
3,3,1
1,4,1
5,5,1
3,6,1
4,7,1
4,8,1
4,9,1
4,10,1
2,11,1
5,12,1
3,13,1
4,14,1
3,15,1
2,16,1
4,17,1
3,18,1
1,19,1
4,20,1
1,21,1
3,22,1
1,23,1
1,24,1
2,25,1
2,26,1
4,27,1
3,28,1
3,29,1
3,30,1
